name,full_path,relative_path,directory,extension,size_bytes,size_mb,modified_date,created_date,ai_tags
Prohod_Teskao_02_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Prohod_Teskao_02_Re_Mesh_fix_Anim_Pants.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Prohod_Teskao_02_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01,.fbx,5921536,5.647,2023-08-18 15:34:39,2025-05-26 20:35:44,"Модель, маленький, старый, размерный., одежда, анимация, 3D"
Prohod_Teskao_03_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Prohod_Teskao_03_Re_Mesh_fix_Anim_Pants.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Prohod_Teskao_03_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01,.fbx,4374976,4.172,2023-08-18 15:34:44,2025-05-26 20:35:44,"средний., маленький, старый, проект, одежда, 3D-модель, анимация"
Turn_Teskao_03_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Turn_Teskao_03_Re_Mesh_fix_Anim_Pants.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Turn_Teskao_03_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01,.fbx,4234944,4.039,2023-08-18 15:34:48,2025-05-26 20:35:44,"Модель, маленький, старый, файл, одежда, анимация, 3D"
Turn_Teskao_04_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Turn_Teskao_04_Re_Mesh_fix_Anim_Pants.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Turn_Teskao_04_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01,.fbx,4694656,4.477,2023-08-18 15:34:52,2025-05-26 20:35:44,"Модель, маленький, старый, файл, одежда, анимация, 3D"
Wear_Teskao_05_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Wear_Teskao_05_Re_Mesh_fix_Anim_Pants.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01\Wear_Teskao_05_Re_Mesh_fix_Anim_Pants.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Pants_v01,.fbx,4393712,4.19,2023-08-18 15:34:57,2025-05-26 20:35:44,"Модель, маленький, старый, файл, одежда, анимация, 3D"
Born_Teskao_03_Re_Clean_v06_Anim_FIX_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Born_Teskao_03_Re_Clean_v06_Anim_FIX_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Born_Teskao_03_Re_Clean_v06_Anim_FIX_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,5066624,4.832,2023-08-18 15:40:20,2025-05-26 20:35:44,"Модель, работа, маленький, старый, анимация, 3D, обувь"
Door_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Door_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Door_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,5986032,5.709,2023-08-18 15:40:36,2025-05-26 20:35:44,"ремешок, исправление, маленький, старый, 3D-модель, анимация, обувь"
Hand_Teskao_02_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Hand_Teskao_02_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Hand_Teskao_02_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,2580656,2.461,2023-08-18 15:40:42,2025-05-26 20:35:45,"ремешок, маленький, старый, фиксация, 3D-модель, анимация, обувь"
Hand_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Hand_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Hand_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,2884256,2.751,2023-08-18 15:40:46,2025-05-26 20:35:45,"3D., Модель, работа, маленький, старый, анимация, обувь"
Hand_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Hand_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Hand_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,2619792,2.498,2023-08-18 15:40:51,2025-05-26 20:35:45,"ремешок, маленький, старый, фиксация, 3D-модель, анимация, обувь"
Metelitsa_Ladder_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Metelitsa_Ladder_04_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Metelitsa_Ladder_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,3226688,3.077,2023-08-18 15:40:56,2025-05-26 20:35:45,"Модель, маленький, старый, файл, анимация, 3D, обувь"
Prohod_Teskao_02_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Prohod_Teskao_02_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Prohod_Teskao_02_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,5712336,5.448,2023-08-18 15:41:01,2025-05-26 20:35:45,"3D., Модель, работа, маленький, старый, анимация, обувь"
Prohod_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Prohod_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Prohod_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,4165776,3.973,2023-08-18 15:41:06,2025-05-26 20:35:45,"Модель, маленький, старый, файл, анимация, 3D, обувь"
Turn_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Turn_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Turn_Teskao_03_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,4025744,3.839,2023-08-18 15:41:10,2025-05-26 20:35:45,"Модель, маленький, старый, проект., анимация, 3D, обувь"
Turn_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Turn_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Turn_Teskao_04_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,4485456,4.278,2023-08-18 15:41:15,2025-05-26 20:35:45,"ремешок, маленький, старый, 3D-модель, анимация, редактирование, обувь"
Wear_Teskao_05_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Wear_Teskao_05_Re_Mesh_fix_Anim_Shoes.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01\Wear_Teskao_05_Re_Mesh_fix_Anim_Shoes.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Shoes_v01,.fbx,4184512,3.991,2023-08-18 15:41:19,2025-05-26 20:35:45,"дизайн, анимация., Модель, маленький, старый, 3D, обувь"
Born_Teskao_03_Re_Clean_v06_Anim_FIX_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Born_Teskao_03_Re_Clean_v06_Anim_FIX_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Born_Teskao_03_Re_Clean_v06_Anim_FIX_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,5705952,5.442,2023-08-18 15:48:19,2025-05-26 20:35:45,"Модель, маленький, старый, фиксация, одежда, анимация, 3D"
Door_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Door_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Door_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,6625376,6.318,2023-08-18 15:48:24,2025-05-26 20:35:45,"Модель, работа, маленький, старый, одежда, анимация, 3D"
Hand_Teskao_02_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Hand_Teskao_02_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Hand_Teskao_02_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,3220000,3.071,2023-08-18 15:48:29,2025-05-26 20:35:45,"Модель, маленький, старый, файл, одежда, анимация, 3D"
Hand_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Hand_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Hand_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,3523584,3.36,2023-08-18 15:48:33,2025-05-26 20:35:45,"ремешок, маленький, старый, фиксация, одежда, 3D-модель, анимация"
Hand_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Hand_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Hand_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,3259120,3.108,2023-08-18 15:48:37,2025-05-26 20:35:45,"Модель, маленький, старый, файл, одежда, анимация, 3D"
Metelitsa_Ladder_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Metelitsa_Ladder_04_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Metelitsa_Ladder_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,3866032,3.687,2023-08-18 15:48:41,2025-05-26 20:35:45,"дизайн, Модель, игра., маленький, старый, анимация, 3D"
Prohod_Teskao_02_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Prohod_Teskao_02_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Prohod_Teskao_02_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,6351680,6.057,2023-08-18 15:48:45,2025-05-26 20:35:45,"Модель, маленький, старый, файл, одежда, анимация, 3D"
Prohod_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Prohod_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Prohod_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,4805104,4.583,2023-08-18 15:48:50,2025-05-26 20:35:46,"средний, маленький, старый, одежда, 3D-модель, анимация, редактирование"
Turn_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Turn_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Turn_Teskao_03_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,4665072,4.449,2023-08-18 15:48:54,2025-05-26 20:35:46,"ремешок, маленький, старый, фиксация, одежда, анимация, 3D модель"
Turn_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Turn_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Turn_Teskao_04_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,5124800,4.887,2023-08-18 15:48:58,2025-05-26 20:35:46,"средний, маленький, старый, одежда, 3D-модель, анимация, редактирование"
Wear_Teskao_05_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Wear_Teskao_05_Re_Mesh_fix_Anim_Tshirt.FBX,Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01\Wear_Teskao_05_Re_Mesh_fix_Anim_Tshirt.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\Teskao_Mesh\TESCAO_MESH_ALL_PIECE\Anim_only_Tshirt_v01,.fbx,4823840,4.6,2023-08-18 15:49:02,2025-05-26 20:35:46,"дизайн, 3D., Модель, маленький, старый, одежда, анимация"
AS_Animation_Ref.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref.FBX,TMP\AS_Animation_Ref.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,46509984,44.355,2024-01-22 13:00:28,2025-05-26 21:45:01,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_01.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_01.FBX,TMP\AS_Animation_Ref_01.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,58002048,55.315,2024-01-22 13:11:03,2025-05-26 21:45:01,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_02.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_02.FBX,TMP\AS_Animation_Ref_02.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,58172176,55.477,2024-01-22 13:19:47,2025-05-26 21:45:02,"большой, временные, удалить, мусор, старый, маленький, учеба"
AS_Animation_Ref_03.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_03.FBX,TMP\AS_Animation_Ref_03.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,58103840,55.412,2024-01-22 13:39:28,2025-05-26 21:45:03,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_04.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_04.FBX,TMP\AS_Animation_Ref_Full_04.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,59464656,56.71,2024-01-22 13:55:00,2025-05-26 21:45:03,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_05.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_05.FBX,TMP\AS_Animation_Ref_Full_05.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,58168368,55.474,2024-01-22 14:09:24,2025-05-26 21:45:04,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_06.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_06.FBX,TMP\AS_Animation_Ref_Full_06.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,58160784,55.466,2024-01-22 15:10:33,2025-05-26 21:45:04,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_07.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_07.FBX,TMP\AS_Animation_Ref_Full_07.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,58284992,55.585,2024-01-22 15:28:50,2025-05-26 21:45:05,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_08.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_08.FBX,TMP\AS_Animation_Ref_Full_08.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,58295792,55.595,2024-01-22 15:45:52,2025-05-26 21:45:06,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_10_bones.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_10_bones.FBX,TMP\AS_Animation_Ref_Full_10_bones.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,18879504,18.005,2024-01-22 16:48:49,2025-05-26 21:45:06,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_12.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_12.FBX,TMP\AS_Animation_Ref_Full_12.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,33528256,31.975,2024-01-23 17:32:57,2025-05-26 21:45:07,"Анимация, временные, большой, удалить, мусор, старый, маленький"
AS_Animation_Ref_Full_12_Clean.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_12_Clean.FBX,TMP\AS_Animation_Ref_Full_12_Clean.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,2179264,2.078,2024-01-23 17:55:34,2025-05-26 21:45:07,"большой, временные, удалить, мусор, старый, маленький, работа"
AS_Animation_Ref_Full_12_Clean_forUE.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\AS_Animation_Ref_Full_12_Clean_forUE.FBX,TMP\AS_Animation_Ref_Full_12_Clean_forUE.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,1126624,1.074,2024-01-23 18:10:05,2025-05-26 21:45:07,"Анимация, временные, большой, удалить, мусор, старый, маленький"
Cleap_01.fbx,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\Cleap_01.fbx,TMP\Cleap_01.fbx,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,9609824,9.165,2024-01-22 13:05:35,2025-05-26 21:45:08,"дизайн, большой, временные, удалить, мусор, старый, маленький"
Cleap_02.fbx,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\Cleap_02.fbx,TMP\Cleap_02.fbx,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,6671136,6.362,2024-01-22 15:49:05,2025-05-26 21:45:08,"временные, Модель, удалить, мусор, старый, маленький, работа"
MH_Character_definition.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\MH_Character_definition.FBX,TMP\MH_Character_definition.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,129648,0.124,2024-01-22 13:57:31,2025-05-26 21:45:08,"временные, Модель, удалить, мусор, старый, маленький, анимация"
S81_Export_CRIG_clean_V10.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\S81_Export_CRIG_clean_V10.FBX,TMP\S81_Export_CRIG_clean_V10.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,6557472,6.254,2024-01-29 14:50:50,2025-05-26 21:45:08,"временные, файл формата FBX, удалить, мусор, старый, маленький, профессиональное"
T_Pose_config.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\T_Pose_config.FBX,TMP\T_Pose_config.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,30834032,29.406,2024-01-29 15:41:23,2025-05-26 21:45:08,"временные, антропоморфный, Модель, удалить, мусор, старый, маленький"
T_Pose_MH_config_Correct.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP\T_Pose_MH_config_Correct.FBX,TMP\T_Pose_MH_config_Correct.FBX,X:/UnrealEngine/Animations/АНИМАЦИИ/TESCAO\TMP,.fbx,461964960,440.564,2024-01-30 14:29:16,2025-05-26 21:45:08,"средний, временные, антропоморфный, удалить, мусор, старый, анимационный"
